Key Title,Title/Programme,Contract Ref#,Main Genre,Main Producer,Language,Production Year,Duration,Contracting Status,Active?,HD Available,Producer Approval?,In Catalogue?,Agreement Start Date,Last License Start Date,Agreement End Date,Date Fully Delivered,Visible On Interface,Commission,Back End,Rights Outline,Producer Approval,Costs,Option Notes,General Notes,Product Memo,Reporting,Best Screener,Status
Little Victorian Secrets,Little Victorian Secrets,D0221,Factual,Fact Not Fiction Films,English,2011,1 x 52',signed,TRUE,FALSE,FALSE,FALSE,05/02/2014 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,30%,,"TERM: 5 years from sig with a break at 3 years, thereafter rolling 12 monthly periods. TERRITORY: WW RIGHTS: Theatrical, Non-Theatrical, TV, Video, Digital, Ancillary, Merchandising. NB: DFT Enterprises (sister company of Producer) has right to sell the titles via physical Discs online on its website but we can sell WW (UK of course on non-excl. basis)",,Marketing incl. Tx deductable.,,,,From signature until 36 months after delivery of all materials - every quarter. Thereafter every 6 months.,Little Victorian Secrets https://vimeo.com/102514732 Password: Indigo2014,Status 3
London’s East End,London’s East End At War,D0222,Factual,Beckmann Visual Publishing Ltd,English,2010,1 x 65',signed,TRUE,TRUE,TRUE,FALSE,27/11/2013 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,25%,,"TERRITORY: World excl. existing US/Canada Video/EST/VOD. TV is ours to exploit. RIGHTS: TV, Theatrical, Non-theatric, Merchandising, Ancillary. Digital rights only granted if licensed in conjunction to TV broadcaster license and its branded channels. VIDEO/VOD/EST to third parties (Lovefilm, Netflix etc) NOT GRANTED but can discuss on deal-by-deal basis. NB: Clip rights specifically NOT granted to Distributor.",On all licensing deals. If no response means NOT approved. By e-mail to Joanna White - jwhite@beckmanngroup.co.uk - copying Liz Meredith - lmeredith@beckmanngroup.co.uk,Marketing included. Tx costs deductible but Producer delivering direct to licensees.,"First right of refusal on subsequent series, offshoots etc.",Materials 4:3 and upscaled to 1080 from 720 as source material not true HD.,,quarterly and within 45 days,,Status 3
London’s East End,London’s East End: 1900s – 1930s,D0222,Factual,Beckmann Visual Publishing Ltd,English,2009,1 x 55',signed,TRUE,TRUE,TRUE,FALSE,27/11/2013 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,25%,,"TERM: Rolling 12mthly periods, with 3 mths notice on the anniversary of each 12 mthly period (e.g. in Y1 the term terminates on the 15th mth). TERRITORY: World excl. existing US/Canada Video/EST/VOD. TV is ours to exploit. RIGHTS: TV, Theatrical, Non-theatric, Merchandising, Ancillary. Digital rights only granted if licensed in conjunction to TV broadcaster license and its branded channels. VIDEO/VOD/EST to third parties (Lovefilm, Netflix etc) NOT GRANTED but can discuss on deal-by-deal basis. NB: Clip rights specifically NOT granted to Distributor.",On all licensing deals. If no response means NOT approved. By e-mail to Joanna White - jwhite@beckmanngroup.co.uk - copying Liz Meredith - lmeredith@beckmanngroup.co.uk,Marketing included. Tx costs deductible but Producer delivering direct to licensees.,"First right of refusal on subsequent series, offshoots etc.",Materials 4:3 and upscaled to 1080 from 720 as source material not true HD.,,quarterly and within 45 days,,Status 3
London’s East End,London’s East End: 1940s - 1970s,D0222,Factual,Beckmann Visual Publishing Ltd,English,2009,1 x 55',signed,TRUE,TRUE,TRUE,FALSE,27/11/2013 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,25%,,"TERM: Rolling 12mthly periods, with 3 mths notice on the anniversary of each 12 mthly period (e.g. in Y1 the term terminates on the 15th mth). TERRITORY: World excl. existing US/Canada Video/EST/VOD. TV is ours to exploit. RIGHTS: TV, Theatrical, Non-theatric, Merchandising, Ancillary. Digital rights only granted if licensed in conjunction to TV broadcaster license and its branded channels. VIDEO/VOD/EST to third parties (Lovefilm, Netflix etc) NOT GRANTED but can discuss on deal-by-deal basis. NB: Clip rights specifically NOT granted to Distributor.",On all licensing deals. If no response means NOT approved. By e-mail to Joanna White - jwhite@beckmanngroup.co.uk - copying Liz Meredith - lmeredith@beckmanngroup.co.uk,Marketing included. Tx costs deductible but Producer delivering direct to licensees.,"First right of refusal on subsequent series, offshoots etc.",Materials 4:3 and upscaled to 1080 from 720 as source material not true HD.,,quarterly and within 45 days,,Status 3
Made In Pakistan,Made In Pakistan,D0190,Factual,Talking Filmain (pvt) Ltd,English,2009,1 x 57',,TRUE,TRUE,TRUE,FALSE,16/11/2009 00:00,15/11/2014 00:00,15/11/2019 00:00,,TRUE,30% + 5% for marketing,,"5 yrs with break after 2. Rolling annually thereafter if no one terminates by 5th year. TERRITORY: WW excl. Pakistan. RIGHTS: Non-theatric (except embassies), TV, Home Video, New Media, Ancillary, Merchandising. Producer retains Theatrical and embassy rights (together with Foreign Ministry of Pakistan). Can pitch but needs producer approval.",On Theatrical and embassy rights only.,"Distributor will deduct a sum equal to 5% of Gross Receipts to cover marketing expenses (including but not limited to flyers, brochures, advertising, print materials, posters, images, web digitisation) and distribution costs (including but not limited to screening cassettes, promotional material and couriers). Notwithstanding the Distributor shall deduct €500 (five hundred euros) per annum from receipts for market costs. Tx costs not included and recoupable from receipts.","First right of refusal on subsequent series, movies, any format containing the characters (or any of them) in the Programme or any series based substantially on the Programme.","Screened at PNCA Auditorium, Pakistan on 8th and 9th August as part of the nationwide theatrical release of the film. Rejections: Globsat- Liked the film however advised that Pakistan was not a big enough new story in the Brazillian media. ABC - The documentry did not suit their programming needs TV2 - Same as above Documentry Channel - Didnt have any time slots available in their current or next quarter.",,Quarterly from signature to 12 months after delivery. 6 monthly thereafter,,Status 3
Mayor Of Mogadishu,Mayor Of Mogadishu,A0051,Factual,Camden Creative,English,2011,1 x 29',signed,TRUE,TRUE,FALSE,FALSE,01/03/2012 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,35%,,"TERM: 7 yrs with break at 3 yrs, rolling 2 yearly periods thereafter. TERRITORY: WW. But already licensed to Al Jazeera (Arabic and English) on non-exclusive basis until 30.6.14 + SVT Sweden (footage 8 mins) with no holdback against any media. RIGHTS: all.",none,Marketing inclusive. Tx costs deductible from gross receipts,on future series/offshoots etc.,,,"From signature of Agreement until 24 months after delivery of all Materials at quarterly intervals as at 31 March 30 June 30 September and 31 December and within 45 (forty five) days from each such date, and thereafter 45 days following each such date in which monies are received.",,Status 3
"Men Behind The Myth: The Story Of The Kray Twins, The","Men Behind The Myth: The Story Of The Kray Twins, The",D0222,Factual,Beckmann Visual Publishing Ltd,English,2009,1 x 60',signed,TRUE,TRUE,TRUE,FALSE,27/11/2013 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,25%,,"MATERIALS NEED TO BE CREATED. TERM: Rolling 12mthly periods, with 3 mths notice on the anniversary of each 12 mthly period (e.g. in Y1 the term terminates on the 15th mth). TERRITORY: World. RIGHTS: TV, Theatrical, Non-theatric, Merchandising, Ancillary. Digital rights only granted if licensed in conjunction to TV broadcaster license and its branded channels. VIDEO/VOD/EST to third parties (Lovefilm, Netflix etc) NOT GRANTED but can discuss on deal-by-deal basis. NB: Clip rights specifically NOT granted to Distributor.",On all licensing deals. If no response means NOT approved. By e-mail to Joanna White - jwhite@beckmanngroup.co.uk - copying Liz Meredith - lmeredith@beckmanngroup.co.uk,Marketing included. Tx costs deductible but Producer delivering direct to licensees.,"First right of refusal on subsequent series, offshoots etc.",Materials 4:3 and upscaled to 1080 from 720 as source material not true HD.,,quarterly and within 45 days,,Status 3
Moth Monsters (aka D-Day Of Worms),Moth Monsters (aka D-Day Of Worms),A0066,Factual,Filmjungle.eu,English,2013,1 x 52',signed,TRUE,TRUE,TRUE,FALSE,,31/12/2099 00:00,31/12/2099 00:00,,,Presale Term: 25% with 15% deferred until finance raised and recoupable in the first position by Distributor during the Secondary Term. Secondary Term and Co-Production Term (if applicable): 25% + 5% marketing capped at £5k (anything above upon Prod approval),"Once fully financed where Dist contributes to financing parties will enter into a co-pro agreement. 1) ownership in perpetuity. 2) Distributor will share in the back end of the programme pro-rata'd at the percentage of financing brought by Distributor in order to complete the Budget through presales or other means, to a maximum of 50% (fifty percent).","PRE-SALE TERM: 6 mths from receipt agreed marketing material (no date yet - not taken to MIPCOM 2012 as treatment needs further work). May be extended by 6 mthly periods to be agreed by both parties. POST SALE TERM: Upon fully financed and 5 yrs from full delivery, with break at 3 yrs with 6 mths notice. Rolling 2yrly periods with 6 mths notice. (Sub-License 7 yrs beyond end term) TERRITORY: World RIGHTS: Th, Non-Th, TV, Video, Digital, Anc, Merch",On Marketing costs exceeding £5k during Term.,5% marketing deductable from Gross but capped at £5k (anything above upon Prod approval). Tx costs deductable.,"On sequels, offshoots etc.",Budget: €100k to 150k,,"From sig of Agr until 12 months after delivery of all Materials at quarterly intervals, and thereafter biannual",,Status 3
Classical Destinations,Music From Classical Destinations Series 01: Soundscapes From The TV Series,,Factual,PCP Worldwide Media Pty Ltd,English,2008,17 x c.3',,TRUE,TRUE,TRUE,,22/10/2009 00:00,21/10/2012 00:00,21/10/2017 00:00,,FALSE,"30% during first 18 months. Thereafter 25% from 22 April 2011. TERM: 3 yrs but should Indigo conclude sales to the net income of US$85,000 within first 18 months then term automatically extends to 3 yrs.",,"TERRITORY: Exclusive except where stated - Scandinavia, Finland (non-excl. PB conf we can talk to C4 first), South Africa and African Continent, Eire, Portugal, Spain (not incl. TV3 - have access to TV3 vsn for S1. Castillian & Catalan vsn for S1 and Catalan only for S2 are avail - to be acquired and not for free), Hungary, Romania, Malta, Czech Republic (non-excl), Croatia (non-excl), Bosnia (Prod sold to PBS 2yrs from 1.12.09 - we can license after if PBS don't renew after), Macedonia, Albania, Bulgaria, Slovakia, Turkey, Russia/CIS, Baltics, Latin America (excl. with exception of Mexico, Argentina and Brazil which is non-excl w/ prod. Neutral Spanish track for S1 avail, S2 being created), Canada (English and French), Bangladesh, Brunei, Cambodia, Indonesia, Macau, Malaysia, Pakistan, Philippines, Singapore, Sri Lanka, Thailand. (Serbia, Slovenia and Benelux is NOT AVAILABLE). *India to be decided within first 60 days whether comes to Indigo (15.2.10 Peter confirmed NOT granting India rights to Indigo). (8.7.10: Peter conf China has been sold for all titles). RIGHTS: All TV, New Media, Non-theatric (but excluding Educational Video) & Ancillary. AIRLINES & CRUISE LINERS: Worldwide excluding Qantas, Finnair, Luftansa, Austrian and Swissair.",Yes - on every deal. To supply deal memo outlining terms and approval within 7 days.,Marketing costs inclusive but Producer to supply resources (screenere etc) at no cost. Tx servicing costs to be deducted from gross but where possible tx materials are to be bought by client and producer will provide quote which we will pay 100% back to producer.,Option on Series 3 in good faith when in production,"- 19.10.09 - will have 50 BlueRay discs delivered for Series2 in November 09 for high end buyers (UK retail release in January 2010). 50 BR discs for Series 1 will be delivered sometime in 2010 too. - 16.10.09: Inflight materials - Series 1 have been remastered to remove Finnair footage. Series 2 needs to be done in November 2009. Territory TV/hr (US$) Scandinavia $7,000.00 Eastern Europe (inc CIS) $5,500.00 China $1,500.00 South Africa $1,000.00 Africa (rest of) $1,000.00 Eire $1,500.00 South America $3,000.00 Singapore $750.00 Malaysia $500.00 Portugal $500.00 Spain $1,200.00 NAM $20,000.00 (if have US rights) TOTAL $23,450.00 GRAND TOTAL $304,850.00 Benelux* $5,000.00 Germany* $8,000.00 France* $5,000.00 * territories excluded from contract Budget Series 1: AUD$850k - Series II: AUD$1million",See BBCWW's Sales History for Series 1 in Titles folder.,Quarterly. Within first 18 month any payments received are to be paid into account within 30 days of receipt with no deduction of bank fees or tax. After 18 months payment qtrly and within 30 days.,,Status 3
Classical Destinations,"Music From Classical Destinations Series 02: By The Australian Chamber Orchestra, The",,Factual,PCP Worldwide Media Pty Ltd,English,2008,3 x 40' and 1 x 30',,TRUE,TRUE,TRUE,,22/10/2009 00:00,21/10/2012 00:00,21/10/2017 00:00,,FALSE,"30% during first 18 months. Thereafter 25% from 22 April 2011. TERM: 3 yrs but should Indigo conclude sales to the net income of US$85,000 within first 18 months then term automatically extends to 3 yrs.",,"TERRITORY: Exclusive except where stated - Scandinavia, Finland (non-excl. PB conf we can talk to C4 first), South Africa and African Continent, Eire, Portugal, Spain (not incl. TV3 - have access to TV3 vsn for S1. Castillian & Catalan vsn for S1 and Catalan only for S2 are avail - to be acquired and not for free), Hungary, Romania, Malta, Czech Republic (non-excl), Croatia (non-excl), Bosnia (Prod sold to PBS 2yrs from 1.12.09 - we can license after if PBS don't renew after), Macedonia, Albania, Bulgaria, Slovakia, Turkey, Russia/CIS, Baltics, Latin America (excl. with exception of Mexico, Argentina and Brazil which is non-excl w/ prod. Neutral Spanish track for S1 avail, S2 being created), Canada (English and French), Bangladesh, Brunei, Cambodia, Indonesia, Macau, Malaysia, Pakistan, Philippines, Singapore, Sri Lanka, Thailand. (Serbia, Slovenia and Benelux is NOT AVAILABLE). *India to be decided within first 60 days whether comes to Indigo (15.2.10 Peter confirmed NOT granting India rights to Indigo). (8.7.10: Peter conf China has been sold for all titles). RIGHTS: All TV, New Media, Non-theatric (but excluding Educational Video) & Ancillary. AIRLINES & CRUISE LINERS: Worldwide excluding Qantas, Finnair, Luftansa, Austrian and Swissair.",Yes - on every deal. To supply deal memo outlining terms and approval within 7 days.,Marketing costs inclusive but Producer to supply resources (screenere etc) at no cost. Tx servicing costs to be deducted from gross but where possible tx materials are to be bought by client and producer will provide quote which we will pay 100% back to producer.,Option on Series 3 in good faith when in production,"- 19.10.09 - will have 50 BlueRay discs delivered for Series2 in November 09 for high end buyers (UK retail release in January 2010). 50 BR discs for Series 1 will be delivered sometime in 2010 too. - 16.10.09: Inflight materials - Series 1 have been remastered to remove Finnair footage. Series 2 needs to be done in November 2009. Territory TV/hr (US$) Scandinavia $7,000.00 Eastern Europe (inc CIS) $5,500.00 China $1,500.00 South Africa $1,000.00 Africa (rest of) $1,000.00 Eire $1,500.00 South America $3,000.00 Singapore $750.00 Malaysia $500.00 Portugal $500.00 Spain $1,200.00 NAM $20,000.00 (if have US rights) TOTAL $23,450.00 GRAND TOTAL $304,850.00 Benelux* $5,000.00 Germany* $8,000.00 France* $5,000.00 * territories excluded from contract Budget Series 1: AUD$850k - Series II: AUD$1million",See BBCWW's Sales History for Series 1 in Titles folder.,Quarterly. Within first 18 month any payments received are to be paid into account within 30 days of receipt with no deduction of bank fees or tax. After 18 months payment qtrly and within 30 days.,,Status 3
